entry_id,entry_name,poll_id,poll_name,description,year_from,year_to,region_id,expert_id,expert_name,editor_id,editor_name,date_created,date_modified,data_source,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8
614,!Kung,43,Religious Group (v6),"This entry focuses on one of the most widely known sub groups of the San-speaking people, the !Kung (self-referred to as (“Zhu|õasi”), specifically of the Nyae Nyae region, Namibia ca. 1950. The !Kung live in autonomous bands, which are comprised of a group of families residing together and “linked to one another and to the headman by kinship bonds” (Marshall, 1965:267). The headman is chiefly responsible for the band’s movements and regulation of the consumption of resources. While the !Kung are traditionally described as hunter-gatherers, they now also practice agriculture. 
There are no religious specialists among other than diviners and medicine men, who would be more accurately be characterized as ritual specialists or curers. The !Kung religious beliefs center around a greater and lesser god, spirits of the deceased, as well as occasional ceremonies. The religious group is best characterized as coterminous with the society itself.",1925,1960,847,577,Emily Pitek,1,M. Willis Monroe,2018-09-14 21:10:13.427 +0200,2018-09-21 19:05:43.023 +0200,eHRAF,0.01424434003581138,0.18479213799624922,1.5067656208045009e-15,0.011794949567661044,4.691996523299522e-14,0.10328337044250993,0.6858851648217061,3.713601386412688e-08,1.4273750703656306e-19
618,Nuxalk,43,Religious Group (v6),"The Nuxalk are a Canadian First Nations society who live in the Bella Coola valley of British Columbia. These people trace their ancestry back to the original settlers of the area, who were sent by the supreme god Äłquntäm. Because the Nuxalk religious beliefs are bound up in almost all spheres of life, this entry considers the religious group to be coterminous with the society. It is important to note that the Nuxalk beliefs were influenced by Christianity beginning with contact in the 18th century. Key features of the Nuxalk beliefs include a variety of supernatural beings, religious specialists (shamans) possessing supernatural powers, as well as rituals (most commonly dances) led by secret ceremonial societies called kisuit and siswak. This entry focuses on the Nuxalk ca. 1880, with emphasis placed on the central village of the lower Bella Coola river.",1860,1890,851,577,Emily Pitek,1,M. Willis Monroe,2018-09-25 21:29:28.037 +0200,2018-10-16 21:27:43.906 +0200,eHRAF,0.018730347131363956,0.05701263735699537,0.11962060009029526,0.14160158976409704,0.02234681490769838,0.023101301779849225,0.6147942700284798,0.002792377550985158,6.13902357993562e-08
620,Papago,43,Religious Group (v6),"The Papago have traditionally inhabited the Sonoran desert area of present day Sonora, Mexico, and Arizona, United States. Today, the Papago live on the Tohono O'odham Nation Reservation in Arizona, United States. This entry focuses on the reservation circa 1910, with emphasis on the Archie dialect division. By this time, the Papago have had contact with Spanish missionaries and settlers for about two centuries, and the United States had incorporated the territory into its reservations. As a result of this contact, Christian ideas have been incorporated into the Papago religion, which is a syncretic blend of native and Christian beliefs and practices.",1900,1935,853,577,Emily Pitek,1,M. Willis Monroe,2018-10-05 17:15:39.551 +0200,2018-10-16 21:21:02.112 +0200,eHRAF,0.009711246430742091,1.3082299565888984e-09,0.12852413713837252,0.07106582712998971,2.850109809013825e-13,2.011166899426279e-12,0.7508043238508797,0.02790014937007091,0.011994314769419019
621,Haitians,43,Religious Group (v6),"This entry focuses on the people living in the valley of Mirebalais, Haiti, ca. 1935. Albeit reflective of a typical rural, Haitian community, the following information pertains only to the people of Mirebalais and cannot be used to make generalizations about the Haitian population as a whole. More specifically, this entry describes the Vodun (Voodoo) religious group, to which the majority of the people adhere. Despite the importance of Vodun in many aspects of society, Vodun was not officially sanctioned at the time this entry focuses on, and thus the religious group is not considered to be coterminous with the society at large. Vodun consists of African traditions with Catholic influence; key features include the communication with gods through rituals containing dance and spirit possession, which are often led by religious specialists. Important supernatural figures are the Christian God, his son Jesus, saints of the Church, the Holy Ghost, as well as African deities called Ioa, mysteries, or saints.",1910,1935,854,577,Emily Pitek,1,M. Willis Monroe,2018-10-08 21:21:20.153 +0200,2018-10-10 19:37:38.118 +0200,Database of Religious History (DRH),0.0099278334656634,0.09530113679011795,0.24381677123819603,0.12522042909394754,0.08000341282295458,0.0136175894684311,0.3616170569764826,0.016051904088292674,0.05444386605591407
622,Miskito,43,Religious Group (v6),"The Miskito live along the eastern coasts of Nicaragua and Honduras, in an area traditionally known as the Miskito coast. The Miskito ""developed as a result of European-African-Native American contact and admixture"" (Helms, 2011), which began in 1700. This mix of cultural traditions is reflected in their religious beliefs, which include traditional beliefs (such as those of spirits) influenced by Christianity. Christianity was readily adopted by the Miskito, so not much is known of their pre-colonial beliefs. Because religion is tied up with the society at large, this entry considers the Miskito religious group to be coterminous with the Miskito society. This entry focuses specifically on the Cape Gracias a Dios area of Honduras circa 1921.",1896,1921,855,577,Emily Pitek,1,M. Willis Monroe,2018-10-10 21:00:29.436 +0200,2018-10-15 19:41:41.818 +0200,eHRAF,3.872187070992231e-15,3.128162637464747e-13,0.5240657608133108,0.4758709434047854,7.957927080263735e-14,1.3368945210019392e-13,2.799916377876364e-13,7.416957358977785e-15,6.32957810865338e-05
624,The Roshaniyya,43,Religious Group (v6),"The Roshaniyya consisted of the followers of a Muslim Sufi named Bayazid Ansari who was active in the regions between Peshawar and Kandahar in the sixteenth century. Many of the Roshaniyya believed Bayazid Ansari to have been a messianic figure (the mahdi), and they believed God to have delivered Bayazid Ansari a revelation known as ""The Best Explanation"" (Khayr al-Bayan). This text is one of the earliest—if not the earliest—examples of Pashto used as a language of writing. Some members of the Roshaniyya were initiated as disciples of Bayazid, but the term may also include those ""tribal"" communities in the Afghan highlands that temporarily allied with Bayazid Ansari in an armed resistance against the Mughal Empire. After a protracted struggle with Mughal forces, the Roshaniyya were defeated and their intellectual lineages aborted.",1550,1640,857,611,William Sherman,40,Stephen Christopher,2018-10-15 16:06:00.887 +0200,2018-12-20 19:29:23.776 +0100,Database of Religious History (DRH),0.0018632337562391862,0.41994534639187203,1.5607504541372836e-14,0.021124363606060074,0.0013021608358550789,3.772920735932591e-12,2.851284982356885e-16,0.5557648954016089,4.575891182921776e-12
626,Barama River Carib,43,Religious Group (v6),"The Barama River Carib inhabit the tropical forest area along the Barama River waterway in Guyana. Contact with outside societies is limited, and the Barama Carib's religious beliefs do not appear to be greatly influenced by Christianity. Their religious beliefs include an otiose high god, present but distant and avoided spirits of the deceased, and a variety of other non-human spirits. The piaiyen is a priestly figure who, through training and experience, is able to communicate with the supernatural as well as act as a medical practitioner. There is no official political leadership office, but local headmen are present and chosen on the basis of personality, power, and strength. Because the activities of the religious group are tied up with the functions of the society at large, this entry considers the religious group to be coterminous with the society itself.",1907,1935,859,577,Emily Pitek,1,M. Willis Monroe,2018-10-17 19:17:09.298 +0200,2018-10-18 20:33:56.197 +0200,eHRAF,2.5240949203533053e-12,1.6152831731847055e-12,2.744446229380163e-12,0.999977840663209,2.007492101437647e-13,2.6714775437206208e-12,2.5720998831702756e-12,6.335158094608595e-14,2.21593243994396e-05
632,Local Religion at Selinous,43,Religious Group (v6),"This entry focuses on the participants in what I broadly term 'local religion' at the Sicilian Greek city of Selinous (modern Selinunte). This local religion includes such practices as purificatory rituals, calendrical sacrifices, and magical practices such as curse tablets. The time frame for these religious practices begins in roughly the mid to late 6th century B.C.E. and ends in 409 B.C.E., when the city was sacked by the Carthaginians. Lastly, although the religious practices described herein are predominantly Greek in character, it should be noted that Selinous was a multi-ethnic city, and thus some of these practices and in particular the curse tablets display evidence of non-Greek religious thought.",-650,-409,864,618,Ryan Johnson,1,M. Willis Monroe,2018-11-02 04:04:53.800 +0100,2018-11-18 22:50:36.172 +0100,Database of Religious History (DRH),0.02815025820771222,4.3017731362388273e-10,2.939307159858745e-26,3.976133299539056e-14,1.5573543726342345e-24,4.1115788360773094e-13,0.9718497413616596,5.344388386376862e-21,4.186310746737328e-30
633,Mādhva,43,Religious Group (v6),"This group is a religious community in South India, characterised by a belief in the school of dualist (Dvaita) Vedānta founded by Madhva, a thirteenth century religious thinker from Karnataka. Since the group is a sub-caste under the Hindu Brahmin community, they share many of the rituals and beliefs of other Brahmins, such as the practice of wearing of the sacred thread by men. Due to the theistic nature of their beliefs and their status as a Vaiṣṇava school of theology, they also have distinctive beliefs that set them apart from other Brahmin communities, such as the belief in the doctrine of hierarchy of all beings, and the unique status given to the wind god Vāyu. Every member of the community is affiliated with a religious institution (maṭha), and each maṭha has a lineage of monks who contributed to the community through their philosophical and devotional writings. The Mādhvas believe that devotion to God (bhakti), knowledge (jñāna), and dispassion (vairāgya) are essential for liberation from (mokṣa), which is granted through Viṣṇu's grace.",1238,2018,865,615,Anusha Rao,40,Stephen Christopher,2018-11-03 19:57:18.474 +0100,2018-12-21 05:36:18.181 +0100,Database of Religious History (DRH),0.7391021008927945,0.21544304721543908,1.0877739974561967e-14,0.03972806253752977,0.00013646195820834337,0.005286391079868139,1.9314837708766055e-12,0.00030393631421785284,1.5744988872240068e-19
636,Balinese Śaiva priests (pedanda siwa),43,Religious Group (v6),"Balinese Shaiva ritualists of Brahmanic descent, tracing back their lineage to the East Javanese priest Dang Hyang Nirartha (prob. 16th–17th century), constituting the highest and most authoritative class of Hindu priests in modern Bali.",1500,2018,867,566,Andrea Acri,24,Travis Chilcott,2018-11-07 07:38:22.282 +0100,2018-12-17 20:13:59.137 +0100,Database of Religious History (DRH),0.003499147261690862,3.1103164835570827e-09,2.418290850553692e-14,0.10416722390413063,6.757996992955617e-15,1.4275081624290346e-22,0.005212968364745257,0.8622264282009705,0.024894229158115466
637,Yahgan,43,Religious Group (v6),"The Yahgan inhabit the southernmost point of South America, on the island of Tierra del Fuego. They historically lived in small family groupings, which comprised the only form of social organization. Groups were led by family heads and religious specialists called yékamuš (functioning as medicine men and spiritual advisers). There was neither a ruler beyond the family unit, nor an official political leadership office. Religious beliefs permeated many aspects of Yahgan life, so this entry considers the religious group to be coterminous with the society at large. These religious beliefs centered around a supreme high god known as Watauinewa, ""master of the whole spirit world which was inhabited by a host of unseen and basically malicious beings, such as ghosts (kushpig) of dead [yékamuš], and spirits of the sea, rocks, and trees"" (Beierle, 2003). Although the Yahgan have had contact with missionaries since 1871, there was minimal Christian influence on the native religious system at the time this entry focuses on. This entry focuses on the time of 1918-1924, when the principal ethnographer lived among and recorded information about the Yahgan.",1900,1924,868,577,Emily Pitek,1,M. Willis Monroe,2018-11-09 22:13:24.513 +0100,2018-11-14 17:28:54.773 +0100,eHRAF,0.005539460342867342,0.12171652009386055,0.010836945954375978,0.14211509406060477,0.13172496400783212,0.3512737974400677,0.16267936700290653,0.07411344966938699,4.014280981687877e-07
639,Chinese Esoteric Buddhism (Tang Tantrism),43,Religious Group (v6),"Before mid-Tang, numerous texts containing Buddhist tantric practices and mantra had arrived in China and they were translated into Chinese. But the systematic and more particular version Esoteric Buddhism did not appear until Emperor Xuanzong's reign. Three Indian Tantric masters Śubhakarasiṃha (善無畏), Vajrabodhi (金剛智) and Amoghavajra (不空), brought the Esoteric Buddhist (later known in Japan as Zhenyan  真言, ""true word"", ""mantra"") tradition from 716 to 720 during the reign of Emperor Xuanzong. Tantra/Esoteric Buddhism that has spread in Tang China and was transmitted to Japan during the same period via two famous masters Kukai (空海) and Saicho (最澄). This tradition highly depended on mandalas, mantras, mudras, abhiṣekas, and deity yoga, containing magical rituals, spells, and other elements also seen in other Indian religions. Gradually this systematic tradition died out in China after the destruction of Buddhism during the Wuzong period (846). Later during the Song, more Esoteric Buddhist texts were brought to the Song court and translated, but their influence was incomparable to Tang tantric Buddhism. However, various elements and practices still existed in Chan and Pure Land Buddhism in China until today. Scattered records in Song and Ming dynasties show that certain mantric practices including Uṣṇīṣa vijaya dhāraṇī sūtra and Vajra Krodha Mahābala Ucchuşma were still secretly practiced by some practitioners.",716,900,1415,532,Xing Wang,45,Matthew Hamm,2018-11-15 04:26:42.930 +0100,2022-01-28 07:41:39.951 +0100,Database of Religious History (DRH),1.3853924248981047e-12,2.3715242655033003e-13,0.9973308741475452,4.549233322308452e-13,0.002669125836059702,6.061467191823909e-36,2.603242492871921e-13,2.7748882147658934e-24,1.405742947042634e-11
645,"Meo Muslim, Mev, Mewati Muslim",43,Religious Group (v6),"The Meo, also called Mev or Mewati Muslim, self-identify as a distinct socio-cultural ethnic community, and, despite their Muslim religion, trace their lineage to the Hindu Rajputs in North India. It is also contended that the Meo converted to Islam after leaving other Hindu caste groups and a tribe, Meena, with whom they shared several similarities or that they were a nomadic Islamic tribe called the Mids, or Meds, who migrated from Western India into the region now known as Mewat, between the ninth and eleventh centuries. Today, perceived as converts from Hinduism, the Meo, numbering around 20 lakh, are considered low caste, or Neech zat, by the Indian Muslims. The Meo men and women are disfavoured for marriage by the Indian Muslims because of their suspect religious identity and their low caste status within the Muslim hierarchy.

Till recently, they have considered themselves both as a caste group and a distinct religious faith within Islam because of this dual identity. During the colonial period, they were considered a distinct caste by both Hindus and Muslims. Their customs, traditions, life cycle ceremonies and modes of prayer, till the 1990s, closely replicated the Hindus with nominal adherence to Islamic practices like circumcision, nikah or marriage ceremony, and the burial. Though lauded for their syncretic culture and religious practises that adopted and adapted traditions from both religions without succumbing to the hard-core religiosity of either, they historically faced rejection from both the faiths because of their identification as neither a ‘true’ Muslim nor Hindu. 

Historically, the Meo inhabited a geographically contiguous space called Mewat or the ‘land of the Meo’, understood more as a cultural space than an administrative unit. In present-day India, it is administratively divided up between the districts of Nuh (formerly Mewat), Palwal, and Faridabad in southern Haryana and Alwar and Bharatpur and Dholpur districts in Rajasthan. A small portion of historical Mewat also lies in western Uttar Pradesh; however, it is in Nuh, Haryana that they comprise an overwhelming majority.",1100,2020,873,627,Reena Kukreja,40,Stephen Christopher,2018-11-19 11:44:52.232 +0100,2020-07-23 00:31:54.231 +0200,Database of Religious History (DRH),1.2509409369432603e-06,0.0018652861124197043,0.002104000111857775,0.014033569746988052,0.02194429949163539,8.553785405627935e-24,1.0362760704290156e-06,5.580289546785473e-12,0.9600505573145115
649,"Worshippers at the Chidambaram Nataraja Temple, Modern Period",43,Religious Group (v6),"This group consists of the Dikshitars who are the hereditary priests of the temple, the local devotees, and those pilgrims who identify as having a special affiliation with Nataraja (some of whom are foreign). While Nataraja and his consort Sivakamasundari are found in shrines all across Tamil Nadu this is the only major temple where they, in the form of processional deities (utsava murti), are the central focus of worship. The temple is linked to other saiva temples. However, those temples are Saiva Siddhanta temples following the prescriptions of Saiva Siddhanta texts. The Natraja temple  differentiates itself as a Vedic temple with a ritual handbook composed by Patanjali, one of the revered saints of the temple. This variant means of worship, the atypical central deity and the temple's historical connection to ancient kings and devotional literature creates a particular type of Nataraja worshipper who is similar to but different from other Saivas.",700,2019,480,614,Jodi Shaw,40,Stephen Christopher,2018-12-10 10:26:23.086 +0100,2019-04-22 07:44:40.312 +0200,Database of Religious History (DRH),0.045668919748380145,0.00942329639305356,0.19415001726429387,6.269479079660385e-08,0.0016384055430785178,1.3013870907282595e-24,0.7491192983284615,1.673774155687079e-23,2.7941605542077206e-11
651,Kapauku,43,Religious Group (v6),"The Kapauku inhabit the Central Highlands of what is now Irian Jaya, Indonesia (formerly western New Guinea). This entry focuses around the time of 1955, and gives special attention to the village of Botukebo. At this time, the villagers had contact with the Dutch Administration, which established an outpost on Lake Paniani in 1946. The Administration and Christian missionaries did not have influence over the Kapauku until 1956, which is after the time this entry covers. During the focal time, the Kapauku's religious beliefs centered around a creator deity known as Ugatame, who controls all events in this world. Ugatame is an otiose deity, but created other spirits who play a more active role in the daily lives of the Kapauku. Shamans are religious specialists with political authority, and practice curative magic and communicate with spirits. The religious sphere is not separated from the political, economic, or social spheres; this entry considers the religious group to be coterminous with the society at large.",1930,1955,879,577,Emily Pitek,1,M. Willis Monroe,2018-12-17 20:52:09.728 +0100,2018-12-20 18:42:46.831 +0100,eHRAF,0.0004459554911405293,0.1941985206050355,0.09918149985285718,0.15317633169915704,0.32553654521447223,0.15322043169750113,0.03173874264535322,0.04250098544712408,9.873473589045468e-07
652,Tiwi,43,Religious Group (v6),"The Tiwi are Aboriginal inhabitants of Australia’s Melville and Bathurst islands. This entry focuses on the Tiwi living on Melville Island around 1929 (before substantial European influence). At this time, the primary social unit was autonomous clans with fluid leadership based upon prestige. The major components of the Tiwi religion consist of taboos (pukimani), beliefs and rituals related to death and burial, initiation ceremonies for boys, and mythology (Hart and Piling, 1960:87). Religion played a minimal role in daily life, aside from occasional ceremonies and the pukimani system. The pukimani system is best described as a temporary state of being, during which certain behaviors are prescribed (for example, a woman is pukimani for a week or two after giving birth) (Hart and Piling, 1960:88).  There are no religious specialists or practitioners (such as a priest, shaman, or medicine man) among the Tiwi.",1904,1930,880,577,Emily Pitek,1,M. Willis Monroe,2018-12-20 19:33:02.908 +0100,2019-01-07 18:26:27.278 +0100,eHRAF,2.226017964174159e-13,1.3174992496138773e-12,0.4229648674207237,0.2773354575833195,0.07481823533931255,0.03838479178830602,0.07540300417017504,2.4521832268736336e-12,0.11109364369417088
655,Siriono,43,Religious Group (v6),"The Siriono are a seminomadic indigenous people who occupy an area of about 200 square miles in Northeastern Bolivia (Holmberg, 1960:4). This entry focuses on the Siriono living in the vicinity of the Rio Blanco around the time of 1942. At this time, the Siriono had very limited contact with outsiders. The Siriono lived in seminomadic bands led by chiefs. The position of chief was held on the basis of prestige, and was more about social status than actual authority. The Siriono did not have an official political leadership position, and the nuclear family was the main social and economic unity. The Siriono religion was minimally developed, and did not play a large role in the daily lives of individuals. There was no complex religious system, no shamans or priests, and no extensive mythology or folklore. Rather, the religion consisted of taboos, ceremonies, and the belief in spirits and the moon as the creator deity.",1917,1943,881,577,Emily Pitek,1,M. Willis Monroe,2019-01-07 21:16:13.977 +0100,2019-01-30 20:36:15.950 +0100,eHRAF,2.0236041600700256e-16,3.3148080875619204e-13,0.5911533259770949,0.4088466737829947,1.0492275994192651e-13,8.9433779719129e-14,3.45902202430836e-14,1.2348535070550449e-15,2.393486574313427e-10
657,Trukese,43,Religious Group (v6),"The Trukese are a group of people who inhabit what is now known as the Chuuk state of the Federated States of Micronesia. During the World War I era, Japan replaced Germany as the ruling power in Micronesia, and in 1945 the United States replaced Japan through a United Nations Trusteeship. Chuuk was incorporated as a state within the newly independent Federated States of Micronesia in 1986. This entry focuses more specifically on those living on the island of Romonum around the time of 1947. While this entry focuses on the traditional beliefs of the Trukese, it is important to note that Christian influence was present at this time. Traditional Trukese beliefs included various types of supernatural beings, rituals, and religious practitioners. Religious practitioners specialized in activities such as fortunetelling, mediumship, or leading specific rituals such as increasing breadfruit supply. Chiefs held authority, in part, due to a close connection with the supernatural realm. Because religious beliefs are tied up with the Trukese society at large, this entry considers the religious group to be coterminous with the society itself.",1912,1949,883,577,Emily Pitek,1,M. Willis Monroe,2019-01-10 22:15:05.108 +0100,2019-01-30 20:12:42.710 +0100,eHRAF,0.004911407699744935,0.10547767683669823,0.06020152102884494,0.10886623930799005,0.14210642155896291,0.1318244424994656,0.1494094847454268,0.14692410252149246,0.15027870380137406
658,Mapuche,43,Religious Group (v6),"The Mapuche have traditionally inhabited south-central Chile. The Mapuche were incorporated into the Chilean government through a reservation system established in the 1880's (Faron, 1960). Despite this reservation system and contact with missionaries, the Mapuche religion remained un-Christianized (Faron, 1964:199). The religious beliefs involve a variety of supernatural beings, including a supreme god, regional deities, deified ancestral spirits, and the spirits of the recently deceased, which are the Mapuche's closest connection to the realm of the supernatural. Religious practitioners are either shamans (machis), who are generally benevolent, lead rituals, and practice medicine, or witches (kalkus), who are generally evil and are involved with malevolent spirits and practices. The most important religious ceremonies among the Mapuche are Ñillatun and Awn. Ñillatun is an agricultural rite for general protection and prosperity, and Awn are funeral rites, which are important for getting souls of the recently deceased to the afterlife. Because religious beliefs are integrated with Mapuche society, this entry considers the religious group to be coterminous with the society at large. This entry focuses on the Mapuche living in the vicinity of Temuco, Chile, around the time of 1950.",1925,1951,884,577,Emily Pitek,1,M. Willis Monroe,2019-01-24 16:31:06.713 +0100,2019-03-28 18:22:05.950 +0100,eHRAF,3.351086458086781e-13,6.630738004814542e-13,0.6308443762572973,0.16143199396501906,0.08846948407737404,0.008387568029173346,0.11086649663826209,6.335107300559526e-14,8.103181282591758e-08
661,Congregation of Savigny,43,Religious Group (v6),"The Congregation of Savigny grew out of Vital of Mortain's (c. 1060-1122 CE) foundation of a monastery at Savigny in 1113 CE. Vital of Mortain was an itinerant preacher and hermit who retired into the forest near Savigny around 1109 and by 1113 had established a monastery there for his followers. Under Savigny's second abbot, Geoffrey, the congregation experienced rapid expansion and notoriety. In 1147 abbot Serlo of Savigny oversaw the incorporation of the congregation into the Cistercian order.",1113,1147,887,631,Jacob Doss,39,Janine Larmon Peterson,2019-02-02 00:04:19.117 +0100,2019-04-19 21:16:29.015 +0200,Database of Religious History (DRH),0.014245095539643236,0.1557918771053075,9.635895098213949e-14,0.21045254476765868,0.00042935974627887684,1.0597697107799117e-12,0.10242217967564252,0.46293750363582287,0.05372143952849026
662,Goajiro,43,Religious Group (v6),"The Goajiro traditionally occupied the Guajira Peninsula, which is divided by the Colombia-Venezuela border. The Goajiro live in autonomous clan-based settlements, which are led by male elders. Religious beliefs are present, but ""the Guajiro are little inclined to religious practices. They do not appeal to their divinities directly, and their rites few"" (Perrin, Abate, Beierle, and Doyon, 2012). Shamans are present, and are closely connected to the supernatural realm through contact with their protector spirits. Shamans play a role as healers, ritual leaders, and protectors of the community's well-being. This entry focuses on the Goajiro living on the Guajira Peninsula around the time of 1947.",1922,1947,888,577,Emily Pitek,1,M. Willis Monroe,2019-02-06 16:57:16.454 +0100,2019-02-26 18:44:35.120 +0100,eHRAF,0.00457378576949826,0.10102334682039583,0.10950135430056165,0.12754824049443797,0.1296066217597666,0.12022905418560623,0.13626730139483836,0.13417662331460112,0.137073671960294
671,Mbau Fijians,43,Religious Group (v6),"The Mbau Fijians are the native inhabitants of Fiji's Bau Island. This entry focuses on the Bau chiefdom around the time of 1840, prior to the 1874 cession of Fiji to Great Britain. This focal time also occurs prior to substantial Christian influence, which began in 1854 following the chief of Bau's conversion to Christianity. Traditional Mbau Fijian religious beliefs involve a supreme god, ancestral spirits/ghosts of the deceased, and various deities. Priests are the means of connecting to and communicating with the realm of the supernatural. Priests lead religious practices and hold positions of great influence, working closely with chiefs. Because religious beliefs are bound up with the functioning of society, this entry considers the religious group to be coterminous with society at large.",1820,1840,895,577,Emily Pitek,1,M. Willis Monroe,2019-03-21 16:14:16.879 +0100,2019-06-20 18:04:11.047 +0200,eHRAF,1.0235129450847737e-11,5.35946472006987e-13,0.6757395540435288,0.1558798319077167,0.06892621363429965,0.0055642559350113354,0.05393414457655146,3.695234847948795e-13,0.0399559998917515
673,Pawnee,43,Religious Group (v6),"The Pawnee are an American Indian group now living in the state of Oklahoma. Historically, the Pawnee inhabited the Loupe, Platte, and Republican River valley region of what is now Nebraska. The Pawnee were relocated to their current reservation lands by the Pawnee Indian Agency in 1874, following over four decades of land cessions and treaties with the U.S. Federal Government. This entry focuses more specifically on the Skidi band (one of the four Pawnee bands of the time) around the time of 1867--prior to the reservation era. Religious beliefs and practices permeated many aspects of Pawnee life, consequently, this entry considers the religious group to be coterminous with the society at large. Traditional Pawnee religion was characterized by a series of ceremonies throughout the year, which were largely associated with subsistence activities such as planting, harvesting, and hunting. Priests and medicine men functioned as religious practitioners who communicated with the supernatural, led ceremonies, and performed healing rituals.",1842,1870,897,577,Emily Pitek,1,M. Willis Monroe,2019-03-26 16:19:20.519 +0100,2019-06-03 17:34:36.222 +0200,eHRAF,1.6868332910199134e-14,2.309897968500023e-13,0.7743450065500579,0.22561449406380613,6.320704374127394e-13,4.4650593585457005e-13,5.656339457649571e-13,1.1816819280404953e-14,4.049938423199304e-05
674,Aymara,43,Religious Group (v6),"The Aymara are located on the Bolivian and Peruvian altiplano near Lake Titicaca. This entry focuses specifically on the ayllu (the Aymara’s largest political unit, roughly comparable to a village or town) near Chucuito, Peru around the time of 1940. Since 1820, the Aymara have been under rule by the Bolivian and Peruvian Republics. Historically, the Aymara have faced pressure by dominant groups, beginning with their conquest by the Inca around 1430, and later the Spanish Conquest in the 1530’s. With the Spaniards came missionaries and the Aymara soon had contact with First Dominicans, Jesuits, Catholics, and Protestants. Spanish Catholicism was particularly influential, and has been incorporated into the Aymara’s traditional beliefs.  Consequently, the Aymara have a variety of supernatural beings, including Christian deities (God/Christ, the Virgin, and Saints), as well as aboriginal deities (guardians, place spirits, physiographical and meteorological spirits, and demons).  Further, there are several types of religious specialists (see Tschopik, 1951:219d). The paqo (magician) is selected by God, communicates with supernatural beings, practices divination, and leads private rituals and public ceremonies. This entry considers the Aymara religious group to be coterminous with the society itself.",1915,1940,898,577,Emily Pitek,1,M. Willis Monroe,2019-03-28 18:37:11.966 +0100,2019-04-10 21:40:47.056 +0200,eHRAF,0.0020137278910427425,0.04340082539554609,0.43506252672746876,0.5190253754912239,5.796680007045348e-13,6.205608943656593e-12,6.917831998577065e-12,0.0004975442317723812,2.4924312042749165e-10
675,Chukchee,43,Religious Group (v6),"The Chukchee are indigenous to what is now known as the Chukota Autonomous Okrug of Russia (established 1930), the Lower Kolyma District of the Yakut Republic, and the northern Koryak Autonomous Okrug. The Chukchee are divided into two economic-cultural groups: the nomadic reindeer herders, and the sedentary coastal-dwellers. This entry focuses on the reindeer division of the Chukchee around the time of 1900, and considers the Chukchee religious group to be coterminous with the society at large. Religious beliefs were bound up with the functioning of society as a whole; religious ceremonies, for example, overlap with subsistence, economic, and social activities.  The religious beliefs center on shamanism. Shamans serve to communicate with spirits, perform divining rituals, produce incantations, lead ceremonies, and act as healers. A variety of supernatural beings are present.",1885,1910,899,577,Emily Pitek,1,M. Willis Monroe,2019-04-08 16:53:12.532 +0200,2019-04-12 21:27:03.356 +0200,eHRAF,0.00457378576949826,0.10102334682039583,0.10950135430056165,0.12754824049443797,0.1296066217597666,0.12022905418560623,0.13626730139483836,0.13417662331460112,0.137073671960294
676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",43,Religious Group (v6),"The Order of the Holy Trinity for the Redemption of Captives (Trinitarian Order) was founded in France in 1198 during the pontificate of Innocent III. Most famously, the order's rule states that one third of all its income should be reserved for the redemption of Christian captives, with the other two thirds being reserved for poor relief and the sustenance of the brothers, respectively.",1198,1500,900,624,Hazel J. Hunter Blair,39,Janine Larmon Peterson,2019-04-10 19:52:54.888 +0200,2019-06-07 12:51:26.322 +0200,Database of Religious History (DRH),0.5539542867666455,0.3274237598849549,9.272903300460132e-14,0.04413624013314345,9.705186493094691e-05,6.844427209056951e-13,1.3925764182305724e-12,0.07438866134750438,6.511298333188326e-13
677,Yapese,43,Religious Group (v6),"The Yapese are native to the island of Yap, which is now a part of the Federated States of Micronesia. The Yapese had contact with Europeans beginning in the early sixteenth century, but the island was not officially colonized by Spain and Germany until 1885. Germany soon gained sovereignty over the island, and held power until 1914, at which time Japan took control. Yap Island was later occupied by the United States from 1944-1951, and the US Trust Territory of the Pacific Islands was formed. In 1979 the Federated States of Micronesia (including Yap Island) was established, and gained full independence in 1991. This entry focuses on Yap Island, around the time of 1910. Although Christian missionaries were present, their effects were not very successful, and the Yap religion still consisted of native beliefs and practices. These native beliefs included a present but otiose supreme being, and (more importantly) various spirits and deities. Religious practitioners/specialists are present, and lead communal ceremonies. Religion is bound up with the functioning of society as a whole, so this entry considers the religious group to be coterminous with the society at large.",1885,1910,901,577,Emily Pitek,1,M. Willis Monroe,2019-04-12 22:01:08.302 +0200,2019-05-30 16:59:37.111 +0200,eHRAF,2.226017964174159e-13,1.3174992496138773e-12,0.4229648674207237,0.2773354575833195,0.07481823533931255,0.03838479178830602,0.07540300417017504,2.4521832268736336e-12,0.11109364369417088
