entry_id,question_id,poll_name,question_short,answer_value,weight
189,2883,Religious Group (v5),murder coreligionists,,1.0
189,2887,Religious Group (v5),honouring oaths,,1.0
189,2898,Religious Group (v5),ritual observance,1.0,1.0
189,2930,Religious Group (v5),performance of rituals,1.0,1.0
189,2974,Religious Group (v5),disrespecting elders,1.0,1.0
189,2982,Religious Group (v5),conversion non-religionists,,1.0
189,2861,Religious Group (v5),murder other religions,,1.0
189,2902,Religious Group (v5),non-lethal fighting,,1.0
189,2911,Religious Group (v5),lying,1.0,1.0
189,2917,Religious Group (v5),laziness,,1.0
189,2921,Religious Group (v5),property crimes,1.0,1.0
189,2923,Religious Group (v5),shirking risk,,1.0
189,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
189,2939,Religious Group (v5),personal hygiene,1.0,1.0
189,2942,Religious Group (v5),gossiping,1.0,1.0
189,2962,Religious Group (v5),sorcery,1.0,1.0
189,2970,Religious Group (v5),taboos,1.0,1.0
189,2972,Religious Group (v5),murder other polities,,1.0
189,2978,Religious Group (v5),sex,1.0,1.0
189,2985,Religious Group (v5),economic fairness,1.0,1.0
190,2883,Religious Group (v5),murder coreligionists,,1.0
190,2887,Religious Group (v5),honouring oaths,,1.0
190,2898,Religious Group (v5),ritual observance,,1.0
190,2930,Religious Group (v5),performance of rituals,,1.0
190,2974,Religious Group (v5),disrespecting elders,,1.0
190,2982,Religious Group (v5),conversion non-religionists,,1.0
190,2861,Religious Group (v5),murder other religions,,1.0
190,2902,Religious Group (v5),non-lethal fighting,,1.0
190,2911,Religious Group (v5),lying,,1.0
190,2917,Religious Group (v5),laziness,,1.0
190,2921,Religious Group (v5),property crimes,,1.0
190,2923,Religious Group (v5),shirking risk,,1.0
190,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
190,2939,Religious Group (v5),personal hygiene,,1.0
190,2942,Religious Group (v5),gossiping,,1.0
190,2962,Religious Group (v5),sorcery,,1.0
190,2970,Religious Group (v5),taboos,,1.0
190,2972,Religious Group (v5),murder other polities,,1.0
190,2978,Religious Group (v5),sex,,1.0
190,2985,Religious Group (v5),economic fairness,,1.0
193,2883,Religious Group (v5),murder coreligionists,1.0,1.0
193,2887,Religious Group (v5),honouring oaths,,1.0
193,2898,Religious Group (v5),ritual observance,1.0,1.0
193,2930,Religious Group (v5),performance of rituals,1.0,1.0
193,2974,Religious Group (v5),disrespecting elders,1.0,1.0
193,2982,Religious Group (v5),conversion non-religionists,,1.0
193,2861,Religious Group (v5),murder other religions,1.0,1.0
193,2902,Religious Group (v5),non-lethal fighting,1.0,1.0
193,2911,Religious Group (v5),lying,1.0,1.0
193,2917,Religious Group (v5),laziness,1.0,1.0
193,2921,Religious Group (v5),property crimes,1.0,1.0
193,2923,Religious Group (v5),shirking risk,,1.0
193,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
193,2939,Religious Group (v5),personal hygiene,1.0,1.0
193,2942,Religious Group (v5),gossiping,1.0,1.0
193,2962,Religious Group (v5),sorcery,1.0,1.0
193,2970,Religious Group (v5),taboos,1.0,1.0
193,2972,Religious Group (v5),murder other polities,1.0,1.0
193,2978,Religious Group (v5),sex,1.0,1.0
193,2985,Religious Group (v5),economic fairness,1.0,1.0
195,2883,Religious Group (v5),murder coreligionists,1.0,1.0
195,2887,Religious Group (v5),honouring oaths,,1.0
195,2898,Religious Group (v5),ritual observance,1.0,1.0
195,2930,Religious Group (v5),performance of rituals,1.0,1.0
195,2974,Religious Group (v5),disrespecting elders,1.0,1.0
195,2982,Religious Group (v5),conversion non-religionists,,1.0
195,2861,Religious Group (v5),murder other religions,1.0,1.0
195,2902,Religious Group (v5),non-lethal fighting,,1.0
195,2911,Religious Group (v5),lying,,1.0
195,2917,Religious Group (v5),laziness,,1.0
195,2921,Religious Group (v5),property crimes,1.0,1.0
195,2923,Religious Group (v5),shirking risk,,1.0
195,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
195,2939,Religious Group (v5),personal hygiene,1.0,1.0
195,2942,Religious Group (v5),gossiping,,1.0
195,2962,Religious Group (v5),sorcery,,1.0
195,2970,Religious Group (v5),taboos,1.0,1.0
195,2972,Religious Group (v5),murder other polities,1.0,1.0
195,2978,Religious Group (v5),sex,1.0,1.0
195,2985,Religious Group (v5),economic fairness,,1.0
196,2883,Religious Group (v5),murder coreligionists,1.0,1.0
196,2887,Religious Group (v5),honouring oaths,1.0,1.0
196,2898,Religious Group (v5),ritual observance,,1.0
196,2930,Religious Group (v5),performance of rituals,1.0,1.0
196,2974,Religious Group (v5),disrespecting elders,,1.0
196,2982,Religious Group (v5),conversion non-religionists,1.0,1.0
196,2861,Religious Group (v5),murder other religions,1.0,1.0
196,2902,Religious Group (v5),non-lethal fighting,,1.0
196,2911,Religious Group (v5),lying,1.0,1.0
196,2917,Religious Group (v5),laziness,1.0,1.0
196,2921,Religious Group (v5),property crimes,,1.0
196,2923,Religious Group (v5),shirking risk,,1.0
196,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
196,2939,Religious Group (v5),personal hygiene,,1.0
196,2942,Religious Group (v5),gossiping,1.0,1.0
196,2962,Religious Group (v5),sorcery,,1.0
196,2970,Religious Group (v5),taboos,0.0,1.0
196,2972,Religious Group (v5),murder other polities,1.0,1.0
196,2978,Religious Group (v5),sex,1.0,1.0
196,2985,Religious Group (v5),economic fairness,1.0,1.0
197,2883,Religious Group (v5),murder coreligionists,,1.0
197,2887,Religious Group (v5),honouring oaths,,1.0
197,2898,Religious Group (v5),ritual observance,,1.0
197,2930,Religious Group (v5),performance of rituals,,1.0
197,2974,Religious Group (v5),disrespecting elders,,1.0
197,2982,Religious Group (v5),conversion non-religionists,,1.0
197,2861,Religious Group (v5),murder other religions,,1.0
197,2902,Religious Group (v5),non-lethal fighting,,1.0
197,2911,Religious Group (v5),lying,,1.0
197,2917,Religious Group (v5),laziness,,1.0
197,2921,Religious Group (v5),property crimes,,1.0
197,2923,Religious Group (v5),shirking risk,,1.0
197,2928,Religious Group (v5),prosocial norm adherence,,1.0
197,2939,Religious Group (v5),personal hygiene,,1.0
197,2942,Religious Group (v5),gossiping,,1.0
197,2962,Religious Group (v5),sorcery,,1.0
197,2970,Religious Group (v5),taboos,,1.0
197,2972,Religious Group (v5),murder other polities,,1.0
197,2978,Religious Group (v5),sex,,1.0
197,2985,Religious Group (v5),economic fairness,,1.0
199,2883,Religious Group (v5),murder coreligionists,,1.0
199,2887,Religious Group (v5),honouring oaths,,1.0
199,2898,Religious Group (v5),ritual observance,1.0,1.0
199,2930,Religious Group (v5),performance of rituals,1.0,1.0
199,2974,Religious Group (v5),disrespecting elders,1.0,1.0
199,2982,Religious Group (v5),conversion non-religionists,,1.0
199,2861,Religious Group (v5),murder other religions,,1.0
199,2902,Religious Group (v5),non-lethal fighting,,1.0
199,2911,Religious Group (v5),lying,1.0,1.0
199,2917,Religious Group (v5),laziness,1.0,1.0
199,2921,Religious Group (v5),property crimes,1.0,1.0
199,2923,Religious Group (v5),shirking risk,1.0,1.0
199,2928,Religious Group (v5),prosocial norm adherence,,1.0
199,2939,Religious Group (v5),personal hygiene,,1.0
199,2942,Religious Group (v5),gossiping,,1.0
199,2962,Religious Group (v5),sorcery,,1.0
199,2970,Religious Group (v5),taboos,,1.0
199,2972,Religious Group (v5),murder other polities,,1.0
199,2978,Religious Group (v5),sex,,1.0
199,2985,Religious Group (v5),economic fairness,,1.0
200,2883,Religious Group (v5),murder coreligionists,1.0,1.0
200,2887,Religious Group (v5),honouring oaths,1.0,1.0
200,2898,Religious Group (v5),ritual observance,1.0,1.0
200,2930,Religious Group (v5),performance of rituals,1.0,1.0
200,2974,Religious Group (v5),disrespecting elders,1.0,1.0
200,2982,Religious Group (v5),conversion non-religionists,1.0,1.0
200,2861,Religious Group (v5),murder other religions,1.0,1.0
200,2902,Religious Group (v5),non-lethal fighting,1.0,1.0
200,2911,Religious Group (v5),lying,1.0,1.0
200,2917,Religious Group (v5),laziness,,1.0
200,2921,Religious Group (v5),property crimes,1.0,1.0
200,2923,Religious Group (v5),shirking risk,,1.0
200,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
200,2939,Religious Group (v5),personal hygiene,,1.0
200,2942,Religious Group (v5),gossiping,1.0,1.0
200,2962,Religious Group (v5),sorcery,1.0,1.0
200,2970,Religious Group (v5),taboos,1.0,1.0
200,2972,Religious Group (v5),murder other polities,1.0,1.0
200,2978,Religious Group (v5),sex,1.0,1.0
200,2985,Religious Group (v5),economic fairness,,1.0
201,2883,Religious Group (v5),murder coreligionists,,1.0
201,2887,Religious Group (v5),honouring oaths,,1.0
201,2898,Religious Group (v5),ritual observance,,1.0
201,2930,Religious Group (v5),performance of rituals,,1.0
201,2974,Religious Group (v5),disrespecting elders,,1.0
201,2982,Religious Group (v5),conversion non-religionists,,1.0
201,2861,Religious Group (v5),murder other religions,,1.0
201,2902,Religious Group (v5),non-lethal fighting,,1.0
201,2911,Religious Group (v5),lying,,1.0
201,2917,Religious Group (v5),laziness,,1.0
201,2921,Religious Group (v5),property crimes,,1.0
201,2923,Religious Group (v5),shirking risk,,1.0
201,2928,Religious Group (v5),prosocial norm adherence,,1.0
201,2939,Religious Group (v5),personal hygiene,,1.0
201,2942,Religious Group (v5),gossiping,,1.0
201,2962,Religious Group (v5),sorcery,0.0,1.0
201,2970,Religious Group (v5),taboos,,1.0
201,2972,Religious Group (v5),murder other polities,,1.0
201,2978,Religious Group (v5),sex,,1.0
201,2985,Religious Group (v5),economic fairness,,1.0
202,2883,Religious Group (v5),murder coreligionists,,1.0
202,2887,Religious Group (v5),honouring oaths,,1.0
202,2898,Religious Group (v5),ritual observance,1.0,1.0
202,2930,Religious Group (v5),performance of rituals,,1.0
202,2974,Religious Group (v5),disrespecting elders,,1.0
202,2982,Religious Group (v5),conversion non-religionists,,1.0
202,2861,Religious Group (v5),murder other religions,,1.0
202,2902,Religious Group (v5),non-lethal fighting,,1.0
202,2911,Religious Group (v5),lying,,1.0
202,2917,Religious Group (v5),laziness,,1.0
202,2921,Religious Group (v5),property crimes,,1.0
202,2923,Religious Group (v5),shirking risk,,1.0
202,2928,Religious Group (v5),prosocial norm adherence,,1.0
202,2939,Religious Group (v5),personal hygiene,,1.0
202,2942,Religious Group (v5),gossiping,,1.0
202,2962,Religious Group (v5),sorcery,,1.0
202,2970,Religious Group (v5),taboos,,1.0
202,2972,Religious Group (v5),murder other polities,,1.0
202,2978,Religious Group (v5),sex,,1.0
202,2985,Religious Group (v5),economic fairness,,1.0
203,2883,Religious Group (v5),murder coreligionists,,1.0
203,2887,Religious Group (v5),honouring oaths,,1.0
203,2898,Religious Group (v5),ritual observance,,1.0
203,2930,Religious Group (v5),performance of rituals,,1.0
203,2974,Religious Group (v5),disrespecting elders,,1.0
203,2982,Religious Group (v5),conversion non-religionists,,1.0
203,2861,Religious Group (v5),murder other religions,,1.0
203,2902,Religious Group (v5),non-lethal fighting,,1.0
203,2911,Religious Group (v5),lying,,1.0
203,2917,Religious Group (v5),laziness,,1.0
203,2921,Religious Group (v5),property crimes,,1.0
203,2923,Religious Group (v5),shirking risk,,1.0
203,2928,Religious Group (v5),prosocial norm adherence,,1.0
203,2939,Religious Group (v5),personal hygiene,,1.0
203,2942,Religious Group (v5),gossiping,,1.0
203,2962,Religious Group (v5),sorcery,,1.0
203,2970,Religious Group (v5),taboos,1.0,1.0
203,2972,Religious Group (v5),murder other polities,,1.0
203,2978,Religious Group (v5),sex,,1.0
203,2985,Religious Group (v5),economic fairness,,1.0
204,2883,Religious Group (v5),murder coreligionists,1.0,1.0
204,2887,Religious Group (v5),honouring oaths,,1.0
204,2898,Religious Group (v5),ritual observance,1.0,1.0
204,2930,Religious Group (v5),performance of rituals,1.0,1.0
204,2974,Religious Group (v5),disrespecting elders,,1.0
204,2982,Religious Group (v5),conversion non-religionists,,1.0
204,2861,Religious Group (v5),murder other religions,1.0,1.0
204,2902,Religious Group (v5),non-lethal fighting,0.0,1.0
204,2911,Religious Group (v5),lying,,1.0
204,2917,Religious Group (v5),laziness,,1.0
204,2921,Religious Group (v5),property crimes,,1.0
204,2923,Religious Group (v5),shirking risk,0.0,1.0
204,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
204,2939,Religious Group (v5),personal hygiene,,1.0
204,2942,Religious Group (v5),gossiping,,1.0
204,2962,Religious Group (v5),sorcery,,1.0
204,2970,Religious Group (v5),taboos,1.0,1.0
204,2972,Religious Group (v5),murder other polities,,1.0
204,2978,Religious Group (v5),sex,,1.0
204,2985,Religious Group (v5),economic fairness,,1.0
209,2883,Religious Group (v5),murder coreligionists,,1.0
209,2887,Religious Group (v5),honouring oaths,,1.0
209,2898,Religious Group (v5),ritual observance,,1.0
209,2930,Religious Group (v5),performance of rituals,,1.0
209,2974,Religious Group (v5),disrespecting elders,,1.0
209,2982,Religious Group (v5),conversion non-religionists,,1.0
209,2861,Religious Group (v5),murder other religions,,1.0
209,2902,Religious Group (v5),non-lethal fighting,,1.0
209,2911,Religious Group (v5),lying,,1.0
209,2917,Religious Group (v5),laziness,,1.0
209,2921,Religious Group (v5),property crimes,,1.0
209,2923,Religious Group (v5),shirking risk,,1.0
209,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
209,2939,Religious Group (v5),personal hygiene,,1.0
209,2942,Religious Group (v5),gossiping,,1.0
209,2962,Religious Group (v5),sorcery,,1.0
209,2970,Religious Group (v5),taboos,,1.0
209,2972,Religious Group (v5),murder other polities,,1.0
209,2978,Religious Group (v5),sex,,1.0
209,2985,Religious Group (v5),economic fairness,,1.0
211,2883,Religious Group (v5),murder coreligionists,1.0,1.0
211,2887,Religious Group (v5),honouring oaths,1.0,1.0
211,2898,Religious Group (v5),ritual observance,1.0,1.0
211,2930,Religious Group (v5),performance of rituals,1.0,1.0
211,2974,Religious Group (v5),disrespecting elders,1.0,1.0
211,2982,Religious Group (v5),conversion non-religionists,,1.0
211,2861,Religious Group (v5),murder other religions,0.0,1.0
211,2902,Religious Group (v5),non-lethal fighting,,1.0
211,2911,Religious Group (v5),lying,1.0,1.0
211,2917,Religious Group (v5),laziness,,1.0
211,2921,Religious Group (v5),property crimes,1.0,1.0
211,2923,Religious Group (v5),shirking risk,,1.0
211,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
211,2939,Religious Group (v5),personal hygiene,0.0,1.0
211,2942,Religious Group (v5),gossiping,,1.0
211,2962,Religious Group (v5),sorcery,,1.0
211,2970,Religious Group (v5),taboos,1.0,1.0
211,2972,Religious Group (v5),murder other polities,0.0,1.0
211,2978,Religious Group (v5),sex,,1.0
211,2985,Religious Group (v5),economic fairness,0.0,1.0
212,2883,Religious Group (v5),murder coreligionists,0.0,1.0
212,2887,Religious Group (v5),honouring oaths,,1.0
212,2898,Religious Group (v5),ritual observance,1.0,1.0
212,2930,Religious Group (v5),performance of rituals,1.0,1.0
212,2974,Religious Group (v5),disrespecting elders,0.0,1.0
212,2982,Religious Group (v5),conversion non-religionists,0.0,1.0
212,2861,Religious Group (v5),murder other religions,0.0,1.0
212,2902,Religious Group (v5),non-lethal fighting,0.0,1.0
212,2911,Religious Group (v5),lying,,1.0
212,2917,Religious Group (v5),laziness,0.0,1.0
212,2921,Religious Group (v5),property crimes,0.0,1.0
212,2923,Religious Group (v5),shirking risk,0.0,1.0
212,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
212,2939,Religious Group (v5),personal hygiene,0.0,1.0
212,2942,Religious Group (v5),gossiping,0.0,1.0
212,2962,Religious Group (v5),sorcery,0.0,1.0
212,2970,Religious Group (v5),taboos,0.0,1.0
212,2972,Religious Group (v5),murder other polities,0.0,1.0
212,2978,Religious Group (v5),sex,0.0,1.0
212,2985,Religious Group (v5),economic fairness,0.0,1.0
217,2883,Religious Group (v5),murder coreligionists,0.0,1.0
217,2887,Religious Group (v5),honouring oaths,1.0,1.0
217,2898,Religious Group (v5),ritual observance,1.0,1.0
