entry_id,question_id,poll_name,question_short,answer_value,weight
182,2883,Religious Group (v5),murder coreligionists,1.0,1.0
182,2887,Religious Group (v5),honouring oaths,0.0,1.0
182,2898,Religious Group (v5),ritual observance,1.0,1.0
182,2930,Religious Group (v5),performance of rituals,1.0,1.0
182,2974,Religious Group (v5),disrespecting elders,0.0,1.0
182,2982,Religious Group (v5),conversion non-religionists,1.0,1.0
182,2899,Religious Group (v5),other elite loyalty,0.0,1.0
182,2910,Religious Group (v5),is kin to elites,0.0,1.0
182,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
182,2944,Religious Group (v5),is chthonic,1.0,1.0
182,2948,Religious Group (v5),is sky deity,1.0,1.0
182,2958,Religious Group (v5),is monarch fused,0.0,1.0
182,2984,Religious Group (v5),is unquestionably good,1.0,1.0
182,3192,Religious Group (v5),positive emotion,1.0,1.0
182,3229,Religious Group (v5),negative emotion,1.0,1.0
182,3233,Religious Group (v5),knowledge this world,1.0,1.0
182,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
182,3283,Religious Group (v5),possesses hunger,0.0,1.0
182,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
182,3296,Religious Group (v5),communicates with living,1.0,1.0
182,3328,Religious Group (v5),is monarch manifestation,,1.0
182,2861,Religious Group (v5),murder other religions,1.0,1.0
182,2902,Religious Group (v5),non-lethal fighting,1.0,1.0
182,2911,Religious Group (v5),lying,1.0,1.0
182,2917,Religious Group (v5),laziness,1.0,1.0
182,2921,Religious Group (v5),property crimes,0.0,1.0
182,2923,Religious Group (v5),shirking risk,0.0,1.0
182,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
182,2939,Religious Group (v5),personal hygiene,0.0,1.0
182,2942,Religious Group (v5),gossiping,1.0,1.0
182,2962,Religious Group (v5),sorcery,1.0,1.0
182,2970,Religious Group (v5),taboos,0.0,1.0
182,2972,Religious Group (v5),murder other polities,1.0,1.0
182,2978,Religious Group (v5),sex,1.0,1.0
182,2985,Religious Group (v5),economic fairness,1.0,1.0
182,3218,Religious Group (v5),permissible to worship other god?,0.0,1.0
184,2883,Religious Group (v5),murder coreligionists,1.0,1.0
184,2887,Religious Group (v5),honouring oaths,,1.0
184,2898,Religious Group (v5),ritual observance,1.0,1.0
184,2930,Religious Group (v5),performance of rituals,1.0,1.0
184,2974,Religious Group (v5),disrespecting elders,1.0,1.0
184,2982,Religious Group (v5),conversion non-religionists,1.0,1.0
184,2899,Religious Group (v5),other elite loyalty,,1.0
184,2910,Religious Group (v5),is kin to elites,,1.0
184,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
184,2944,Religious Group (v5),is chthonic,,1.0
184,2948,Religious Group (v5),is sky deity,,1.0
184,2958,Religious Group (v5),is monarch fused,,1.0
184,2984,Religious Group (v5),is unquestionably good,1.0,1.0
184,3192,Religious Group (v5),positive emotion,,1.0
184,3229,Religious Group (v5),negative emotion,,1.0
184,3233,Religious Group (v5),knowledge this world,1.0,1.0
184,3247,Religious Group (v5),causal efficacy the world,,1.0
184,3283,Religious Group (v5),possesses hunger,,1.0
184,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
184,3296,Religious Group (v5),communicates with living,,1.0
184,3328,Religious Group (v5),is monarch manifestation,,1.0
184,2861,Religious Group (v5),murder other religions,1.0,1.0
184,2902,Religious Group (v5),non-lethal fighting,1.0,1.0
184,2911,Religious Group (v5),lying,1.0,1.0
184,2917,Religious Group (v5),laziness,1.0,1.0
184,2921,Religious Group (v5),property crimes,1.0,1.0
184,2923,Religious Group (v5),shirking risk,1.0,1.0
184,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
184,2939,Religious Group (v5),personal hygiene,0.0,1.0
184,2942,Religious Group (v5),gossiping,1.0,1.0
184,2962,Religious Group (v5),sorcery,1.0,1.0
184,2970,Religious Group (v5),taboos,1.0,1.0
184,2972,Religious Group (v5),murder other polities,1.0,1.0
184,2978,Religious Group (v5),sex,1.0,1.0
184,2985,Religious Group (v5),economic fairness,1.0,1.0
184,3218,Religious Group (v5),permissible to worship other god?,,1.0
185,2883,Religious Group (v5),murder coreligionists,1.0,1.0
185,2887,Religious Group (v5),honouring oaths,,1.0
185,2898,Religious Group (v5),ritual observance,1.0,1.0
185,2930,Religious Group (v5),performance of rituals,1.0,1.0
185,2974,Religious Group (v5),disrespecting elders,1.0,1.0
185,2982,Religious Group (v5),conversion non-religionists,1.0,1.0
185,2899,Religious Group (v5),other elite loyalty,,1.0
185,2910,Religious Group (v5),is kin to elites,1.0,1.0
185,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
185,2944,Religious Group (v5),is chthonic,,1.0
185,2948,Religious Group (v5),is sky deity,,1.0
185,2958,Religious Group (v5),is monarch fused,,1.0
185,2984,Religious Group (v5),is unquestionably good,1.0,1.0
185,3192,Religious Group (v5),positive emotion,,1.0
185,3229,Religious Group (v5),negative emotion,,1.0
185,3233,Religious Group (v5),knowledge this world,1.0,1.0
185,3247,Religious Group (v5),causal efficacy the world,,1.0
185,3283,Religious Group (v5),possesses hunger,,1.0
185,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
185,3296,Religious Group (v5),communicates with living,,1.0
185,3328,Religious Group (v5),is monarch manifestation,,1.0
185,2861,Religious Group (v5),murder other religions,1.0,1.0
185,2902,Religious Group (v5),non-lethal fighting,1.0,1.0
185,2911,Religious Group (v5),lying,1.0,1.0
185,2917,Religious Group (v5),laziness,1.0,1.0
185,2921,Religious Group (v5),property crimes,1.0,1.0
185,2923,Religious Group (v5),shirking risk,,1.0
185,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
185,2939,Religious Group (v5),personal hygiene,,1.0
185,2942,Religious Group (v5),gossiping,1.0,1.0
185,2962,Religious Group (v5),sorcery,,1.0
185,2970,Religious Group (v5),taboos,1.0,1.0
185,2972,Religious Group (v5),murder other polities,,1.0
185,2978,Religious Group (v5),sex,1.0,1.0
185,2985,Religious Group (v5),economic fairness,1.0,1.0
185,3218,Religious Group (v5),permissible to worship other god?,,1.0
186,2883,Religious Group (v5),murder coreligionists,,1.0
186,2887,Religious Group (v5),honouring oaths,,1.0
186,2898,Religious Group (v5),ritual observance,,1.0
186,2930,Religious Group (v5),performance of rituals,1.0,1.0
186,2974,Religious Group (v5),disrespecting elders,,1.0
186,2982,Religious Group (v5),conversion non-religionists,,1.0
186,2899,Religious Group (v5),other elite loyalty,,1.0
186,2910,Religious Group (v5),is kin to elites,,1.0
186,2941,Religious Group (v5),is anthropomorphic,,1.0
186,2944,Religious Group (v5),is chthonic,,1.0
186,2948,Religious Group (v5),is sky deity,,1.0
186,2958,Religious Group (v5),is monarch fused,,1.0
186,2984,Religious Group (v5),is unquestionably good,,1.0
186,3192,Religious Group (v5),positive emotion,,1.0
186,3229,Religious Group (v5),negative emotion,,1.0
186,3233,Religious Group (v5),knowledge this world,1.0,1.0
186,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
186,3283,Religious Group (v5),possesses hunger,,1.0
186,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
186,3296,Religious Group (v5),communicates with living,,1.0
186,3328,Religious Group (v5),is monarch manifestation,,1.0
186,2861,Religious Group (v5),murder other religions,1.0,1.0
186,2902,Religious Group (v5),non-lethal fighting,,1.0
186,2911,Religious Group (v5),lying,1.0,1.0
186,2917,Religious Group (v5),laziness,,1.0
186,2921,Religious Group (v5),property crimes,1.0,1.0
186,2923,Religious Group (v5),shirking risk,,1.0
186,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
186,2939,Religious Group (v5),personal hygiene,,1.0
186,2942,Religious Group (v5),gossiping,,1.0
186,2962,Religious Group (v5),sorcery,,1.0
186,2970,Religious Group (v5),taboos,1.0,1.0
186,2972,Religious Group (v5),murder other polities,1.0,1.0
186,2978,Religious Group (v5),sex,1.0,1.0
186,2985,Religious Group (v5),economic fairness,,1.0
186,3218,Religious Group (v5),permissible to worship other god?,,1.0
187,2883,Religious Group (v5),murder coreligionists,1.0,1.0
187,2887,Religious Group (v5),honouring oaths,,1.0
187,2898,Religious Group (v5),ritual observance,1.0,1.0
187,2930,Religious Group (v5),performance of rituals,,1.0
187,2974,Religious Group (v5),disrespecting elders,1.0,1.0
187,2982,Religious Group (v5),conversion non-religionists,,1.0
187,2899,Religious Group (v5),other elite loyalty,1.0,1.0
187,2910,Religious Group (v5),is kin to elites,1.0,1.0
187,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
187,2944,Religious Group (v5),is chthonic,1.0,1.0
187,2948,Religious Group (v5),is sky deity,1.0,1.0
187,2958,Religious Group (v5),is monarch fused,,1.0
187,2984,Religious Group (v5),is unquestionably good,,1.0
187,3192,Religious Group (v5),positive emotion,,1.0
187,3229,Religious Group (v5),negative emotion,,1.0
187,3233,Religious Group (v5),knowledge this world,1.0,1.0
187,3247,Religious Group (v5),causal efficacy the world,,1.0
187,3283,Religious Group (v5),possesses hunger,,1.0
187,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
187,3296,Religious Group (v5),communicates with living,,1.0
187,3328,Religious Group (v5),is monarch manifestation,,1.0
187,2861,Religious Group (v5),murder other religions,1.0,1.0
187,2902,Religious Group (v5),non-lethal fighting,,1.0
187,2911,Religious Group (v5),lying,,1.0
187,2917,Religious Group (v5),laziness,,1.0
187,2921,Religious Group (v5),property crimes,,1.0
187,2923,Religious Group (v5),shirking risk,1.0,1.0
187,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
187,2939,Religious Group (v5),personal hygiene,1.0,1.0
187,2942,Religious Group (v5),gossiping,,1.0
187,2962,Religious Group (v5),sorcery,,1.0
187,2970,Religious Group (v5),taboos,,1.0
187,2972,Religious Group (v5),murder other polities,1.0,1.0
187,2978,Religious Group (v5),sex,,1.0
187,2985,Religious Group (v5),economic fairness,,1.0
187,3218,Religious Group (v5),permissible to worship other god?,,1.0
189,2883,Religious Group (v5),murder coreligionists,,1.0
189,2887,Religious Group (v5),honouring oaths,,1.0
189,2898,Religious Group (v5),ritual observance,1.0,1.0
189,2930,Religious Group (v5),performance of rituals,1.0,1.0
189,2974,Religious Group (v5),disrespecting elders,1.0,1.0
189,2982,Religious Group (v5),conversion non-religionists,,1.0
189,2899,Religious Group (v5),other elite loyalty,,1.0
189,2910,Religious Group (v5),is kin to elites,,1.0
189,2941,Religious Group (v5),is anthropomorphic,,1.0
189,2944,Religious Group (v5),is chthonic,,1.0
189,2948,Religious Group (v5),is sky deity,,1.0
189,2958,Religious Group (v5),is monarch fused,,1.0
189,2984,Religious Group (v5),is unquestionably good,,1.0
189,3192,Religious Group (v5),positive emotion,,1.0
189,3229,Religious Group (v5),negative emotion,,1.0
189,3233,Religious Group (v5),knowledge this world,1.0,1.0
189,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
189,3283,Religious Group (v5),possesses hunger,,1.0
189,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
189,3296,Religious Group (v5),communicates with living,,1.0
189,3328,Religious Group (v5),is monarch manifestation,,1.0
189,2861,Religious Group (v5),murder other religions,,1.0
189,2902,Religious Group (v5),non-lethal fighting,,1.0
189,2911,Religious Group (v5),lying,1.0,1.0
189,2917,Religious Group (v5),laziness,,1.0
189,2921,Religious Group (v5),property crimes,1.0,1.0
189,2923,Religious Group (v5),shirking risk,,1.0
189,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
189,2939,Religious Group (v5),personal hygiene,1.0,1.0
189,2942,Religious Group (v5),gossiping,1.0,1.0
189,2962,Religious Group (v5),sorcery,1.0,1.0
189,2970,Religious Group (v5),taboos,1.0,1.0
189,2972,Religious Group (v5),murder other polities,,1.0
189,2978,Religious Group (v5),sex,1.0,1.0
189,2985,Religious Group (v5),economic fairness,1.0,1.0
189,3218,Religious Group (v5),permissible to worship other god?,,1.0
190,2883,Religious Group (v5),murder coreligionists,,1.0
190,2887,Religious Group (v5),honouring oaths,,1.0
190,2898,Religious Group (v5),ritual observance,,1.0
190,2930,Religious Group (v5),performance of rituals,,1.0
190,2974,Religious Group (v5),disrespecting elders,,1.0
190,2982,Religious Group (v5),conversion non-religionists,,1.0
190,2899,Religious Group (v5),other elite loyalty,,1.0
190,2910,Religious Group (v5),is kin to elites,,1.0
190,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
190,2944,Religious Group (v5),is chthonic,0.0,1.0
190,2948,Religious Group (v5),is sky deity,0.0,1.0
190,2958,Religious Group (v5),is monarch fused,0.0,1.0
190,2984,Religious Group (v5),is unquestionably good,1.0,1.0
190,3192,Religious Group (v5),positive emotion,0.0,1.0
190,3229,Religious Group (v5),negative emotion,0.0,1.0
190,3233,Religious Group (v5),knowledge this world,1.0,1.0
190,3247,Religious Group (v5),causal efficacy the world,0.0,1.0
190,3283,Religious Group (v5),possesses hunger,0.0,1.0
190,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
190,3296,Religious Group (v5),communicates with living,0.0,1.0
190,3328,Religious Group (v5),is monarch manifestation,0.0,1.0
190,2861,Religious Group (v5),murder other religions,,1.0
190,2902,Religious Group (v5),non-lethal fighting,,1.0
190,2911,Religious Group (v5),lying,,1.0
190,2917,Religious Group (v5),laziness,,1.0
190,2921,Religious Group (v5),property crimes,,1.0
190,2923,Religious Group (v5),shirking risk,,1.0
190,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
190,2939,Religious Group (v5),personal hygiene,,1.0
190,2942,Religious Group (v5),gossiping,,1.0
190,2962,Religious Group (v5),sorcery,,1.0
190,2970,Religious Group (v5),taboos,,1.0
190,2972,Religious Group (v5),murder other polities,,1.0
190,2978,Religious Group (v5),sex,,1.0
190,2985,Religious Group (v5),economic fairness,,1.0
190,3218,Religious Group (v5),permissible to worship other god?,1.0,1.0
193,2883,Religious Group (v5),murder coreligionists,1.0,1.0
193,2887,Religious Group (v5),honouring oaths,,1.0
193,2898,Religious Group (v5),ritual observance,1.0,1.0
193,2930,Religious Group (v5),performance of rituals,1.0,1.0
193,2974,Religious Group (v5),disrespecting elders,1.0,1.0
193,2982,Religious Group (v5),conversion non-religionists,,1.0
193,2899,Religious Group (v5),other elite loyalty,1.0,1.0
193,2910,Religious Group (v5),is kin to elites,,1.0
193,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
193,2944,Religious Group (v5),is chthonic,,1.0
193,2948,Religious Group (v5),is sky deity,,1.0
193,2958,Religious Group (v5),is monarch fused,,1.0
193,2984,Religious Group (v5),is unquestionably good,,1.0
193,3192,Religious Group (v5),positive emotion,1.0,1.0
193,3229,Religious Group (v5),negative emotion,1.0,1.0
193,3233,Religious Group (v5),knowledge this world,1.0,1.0
193,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
193,3283,Religious Group (v5),possesses hunger,,1.0
193,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
193,3296,Religious Group (v5),communicates with living,,1.0
193,3328,Religious Group (v5),is monarch manifestation,,1.0
193,2861,Religious Group (v5),murder other religions,1.0,1.0
193,2902,Religious Group (v5),non-lethal fighting,1.0,1.0
193,2911,Religious Group (v5),lying,1.0,1.0
193,2917,Religious Group (v5),laziness,1.0,1.0
193,2921,Religious Group (v5),property crimes,1.0,1.0
193,2923,Religious Group (v5),shirking risk,,1.0
193,2928,Religious Group (v5),prosocial norm adherence,1.0,1.0
193,2939,Religious Group (v5),personal hygiene,1.0,1.0
193,2942,Religious Group (v5),gossiping,1.0,1.0
193,2962,Religious Group (v5),sorcery,1.0,1.0
193,2970,Religious Group (v5),taboos,1.0,1.0
193,2972,Religious Group (v5),murder other polities,1.0,1.0
193,2978,Religious Group (v5),sex,1.0,1.0
193,2985,Religious Group (v5),economic fairness,1.0,1.0
193,3218,Religious Group (v5),permissible to worship other god?,,1.0
195,2883,Religious Group (v5),murder coreligionists,1.0,1.0
195,2887,Religious Group (v5),honouring oaths,,1.0
195,2898,Religious Group (v5),ritual observance,1.0,1.0
195,2930,Religious Group (v5),performance of rituals,1.0,1.0
