entry_id,question_id,poll_name,question_short,answer_value,weight
174,2958,Religious Group (v5),is monarch fused,0.0,1.0
174,2984,Religious Group (v5),is unquestionably good,1.0,1.0
174,3192,Religious Group (v5),positive emotion,1.0,1.0
174,3229,Religious Group (v5),negative emotion,1.0,1.0
174,3233,Religious Group (v5),knowledge this world,1.0,1.0
174,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
174,3283,Religious Group (v5),possesses hunger,0.0,1.0
174,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
174,3296,Religious Group (v5),communicates with living,1.0,1.0
174,3328,Religious Group (v5),is monarch manifestation,0.0,1.0
174,3218,Religious Group (v5),permissible to worship other god?,0.0,1.0
176,2899,Religious Group (v5),other elite loyalty,1.0,1.0
176,2910,Religious Group (v5),is kin to elites,0.0,1.0
176,2941,Religious Group (v5),is anthropomorphic,0.0,1.0
176,2944,Religious Group (v5),is chthonic,1.0,1.0
176,2948,Religious Group (v5),is sky deity,0.0,1.0
176,2958,Religious Group (v5),is monarch fused,0.0,1.0
176,2984,Religious Group (v5),is unquestionably good,1.0,1.0
176,3192,Religious Group (v5),positive emotion,1.0,1.0
176,3229,Religious Group (v5),negative emotion,1.0,1.0
176,3233,Religious Group (v5),knowledge this world,1.0,1.0
176,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
176,3283,Religious Group (v5),possesses hunger,0.0,1.0
176,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
176,3296,Religious Group (v5),communicates with living,1.0,1.0
176,3328,Religious Group (v5),is monarch manifestation,1.0,1.0
176,3218,Religious Group (v5),permissible to worship other god?,0.0,1.0
178,2899,Religious Group (v5),other elite loyalty,,1.0
178,2910,Religious Group (v5),is kin to elites,,1.0
178,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
178,2944,Religious Group (v5),is chthonic,,1.0
178,2948,Religious Group (v5),is sky deity,1.0,1.0
178,2958,Religious Group (v5),is monarch fused,,1.0
178,2984,Religious Group (v5),is unquestionably good,,1.0
178,3192,Religious Group (v5),positive emotion,,1.0
178,3229,Religious Group (v5),negative emotion,,1.0
178,3233,Religious Group (v5),knowledge this world,1.0,1.0
178,3247,Religious Group (v5),causal efficacy the world,,1.0
178,3283,Religious Group (v5),possesses hunger,,1.0
178,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
178,3296,Religious Group (v5),communicates with living,,1.0
178,3328,Religious Group (v5),is monarch manifestation,,1.0
178,3218,Religious Group (v5),permissible to worship other god?,,1.0
180,2899,Religious Group (v5),other elite loyalty,,1.0
180,2910,Religious Group (v5),is kin to elites,,1.0
180,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
180,2944,Religious Group (v5),is chthonic,,1.0
180,2948,Religious Group (v5),is sky deity,1.0,1.0
180,2958,Religious Group (v5),is monarch fused,,1.0
180,2984,Religious Group (v5),is unquestionably good,,1.0
180,3192,Religious Group (v5),positive emotion,,1.0
180,3229,Religious Group (v5),negative emotion,,1.0
180,3233,Religious Group (v5),knowledge this world,1.0,1.0
180,3247,Religious Group (v5),causal efficacy the world,,1.0
180,3283,Religious Group (v5),possesses hunger,,1.0
180,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
180,3296,Religious Group (v5),communicates with living,,1.0
180,3328,Religious Group (v5),is monarch manifestation,,1.0
180,3218,Religious Group (v5),permissible to worship other god?,,1.0
182,2899,Religious Group (v5),other elite loyalty,0.0,1.0
182,2910,Religious Group (v5),is kin to elites,0.0,1.0
182,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
182,2944,Religious Group (v5),is chthonic,1.0,1.0
182,2948,Religious Group (v5),is sky deity,1.0,1.0
182,2958,Religious Group (v5),is monarch fused,0.0,1.0
182,2984,Religious Group (v5),is unquestionably good,1.0,1.0
182,3192,Religious Group (v5),positive emotion,1.0,1.0
182,3229,Religious Group (v5),negative emotion,1.0,1.0
182,3233,Religious Group (v5),knowledge this world,1.0,1.0
182,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
182,3283,Religious Group (v5),possesses hunger,0.0,1.0
182,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
182,3296,Religious Group (v5),communicates with living,1.0,1.0
182,3328,Religious Group (v5),is monarch manifestation,,1.0
182,3218,Religious Group (v5),permissible to worship other god?,0.0,1.0
184,2899,Religious Group (v5),other elite loyalty,,1.0
184,2910,Religious Group (v5),is kin to elites,,1.0
184,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
184,2944,Religious Group (v5),is chthonic,,1.0
184,2948,Religious Group (v5),is sky deity,,1.0
184,2958,Religious Group (v5),is monarch fused,,1.0
184,2984,Religious Group (v5),is unquestionably good,1.0,1.0
184,3192,Religious Group (v5),positive emotion,,1.0
184,3229,Religious Group (v5),negative emotion,,1.0
184,3233,Religious Group (v5),knowledge this world,1.0,1.0
184,3247,Religious Group (v5),causal efficacy the world,,1.0
184,3283,Religious Group (v5),possesses hunger,,1.0
184,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
184,3296,Religious Group (v5),communicates with living,,1.0
184,3328,Religious Group (v5),is monarch manifestation,,1.0
184,3218,Religious Group (v5),permissible to worship other god?,,1.0
185,2899,Religious Group (v5),other elite loyalty,,1.0
185,2910,Religious Group (v5),is kin to elites,1.0,1.0
185,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
185,2944,Religious Group (v5),is chthonic,,1.0
185,2948,Religious Group (v5),is sky deity,,1.0
185,2958,Religious Group (v5),is monarch fused,,1.0
185,2984,Religious Group (v5),is unquestionably good,1.0,1.0
185,3192,Religious Group (v5),positive emotion,,1.0
185,3229,Religious Group (v5),negative emotion,,1.0
185,3233,Religious Group (v5),knowledge this world,1.0,1.0
185,3247,Religious Group (v5),causal efficacy the world,,1.0
185,3283,Religious Group (v5),possesses hunger,,1.0
185,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
185,3296,Religious Group (v5),communicates with living,,1.0
185,3328,Religious Group (v5),is monarch manifestation,,1.0
185,3218,Religious Group (v5),permissible to worship other god?,,1.0
186,2899,Religious Group (v5),other elite loyalty,,1.0
186,2910,Religious Group (v5),is kin to elites,,1.0
186,2941,Religious Group (v5),is anthropomorphic,,1.0
186,2944,Religious Group (v5),is chthonic,,1.0
186,2948,Religious Group (v5),is sky deity,,1.0
186,2958,Religious Group (v5),is monarch fused,,1.0
186,2984,Religious Group (v5),is unquestionably good,,1.0
186,3192,Religious Group (v5),positive emotion,,1.0
186,3229,Religious Group (v5),negative emotion,,1.0
186,3233,Religious Group (v5),knowledge this world,1.0,1.0
186,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
186,3283,Religious Group (v5),possesses hunger,,1.0
186,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
186,3296,Religious Group (v5),communicates with living,,1.0
186,3328,Religious Group (v5),is monarch manifestation,,1.0
186,3218,Religious Group (v5),permissible to worship other god?,,1.0
187,2899,Religious Group (v5),other elite loyalty,1.0,1.0
187,2910,Religious Group (v5),is kin to elites,1.0,1.0
187,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
187,2944,Religious Group (v5),is chthonic,1.0,1.0
187,2948,Religious Group (v5),is sky deity,1.0,1.0
187,2958,Religious Group (v5),is monarch fused,,1.0
187,2984,Religious Group (v5),is unquestionably good,,1.0
187,3192,Religious Group (v5),positive emotion,,1.0
187,3229,Religious Group (v5),negative emotion,,1.0
187,3233,Religious Group (v5),knowledge this world,1.0,1.0
187,3247,Religious Group (v5),causal efficacy the world,,1.0
187,3283,Religious Group (v5),possesses hunger,,1.0
187,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
187,3296,Religious Group (v5),communicates with living,,1.0
187,3328,Religious Group (v5),is monarch manifestation,,1.0
187,3218,Religious Group (v5),permissible to worship other god?,,1.0
189,2899,Religious Group (v5),other elite loyalty,,1.0
189,2910,Religious Group (v5),is kin to elites,,1.0
189,2941,Religious Group (v5),is anthropomorphic,,1.0
189,2944,Religious Group (v5),is chthonic,,1.0
189,2948,Religious Group (v5),is sky deity,,1.0
189,2958,Religious Group (v5),is monarch fused,,1.0
189,2984,Religious Group (v5),is unquestionably good,,1.0
189,3192,Religious Group (v5),positive emotion,,1.0
189,3229,Religious Group (v5),negative emotion,,1.0
189,3233,Religious Group (v5),knowledge this world,1.0,1.0
189,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
189,3283,Religious Group (v5),possesses hunger,,1.0
189,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
189,3296,Religious Group (v5),communicates with living,,1.0
189,3328,Religious Group (v5),is monarch manifestation,,1.0
189,3218,Religious Group (v5),permissible to worship other god?,,1.0
190,2899,Religious Group (v5),other elite loyalty,,1.0
190,2910,Religious Group (v5),is kin to elites,,1.0
190,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
190,2944,Religious Group (v5),is chthonic,0.0,1.0
190,2948,Religious Group (v5),is sky deity,0.0,1.0
190,2958,Religious Group (v5),is monarch fused,0.0,1.0
190,2984,Religious Group (v5),is unquestionably good,1.0,1.0
190,3192,Religious Group (v5),positive emotion,0.0,1.0
190,3229,Religious Group (v5),negative emotion,0.0,1.0
190,3233,Religious Group (v5),knowledge this world,1.0,1.0
190,3247,Religious Group (v5),causal efficacy the world,0.0,1.0
190,3283,Religious Group (v5),possesses hunger,0.0,1.0
190,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
190,3296,Religious Group (v5),communicates with living,0.0,1.0
190,3328,Religious Group (v5),is monarch manifestation,0.0,1.0
190,3218,Religious Group (v5),permissible to worship other god?,1.0,1.0
193,2899,Religious Group (v5),other elite loyalty,1.0,1.0
193,2910,Religious Group (v5),is kin to elites,,1.0
193,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
193,2944,Religious Group (v5),is chthonic,,1.0
193,2948,Religious Group (v5),is sky deity,,1.0
193,2958,Religious Group (v5),is monarch fused,,1.0
193,2984,Religious Group (v5),is unquestionably good,,1.0
193,3192,Religious Group (v5),positive emotion,1.0,1.0
193,3229,Religious Group (v5),negative emotion,1.0,1.0
193,3233,Religious Group (v5),knowledge this world,1.0,1.0
193,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
193,3283,Religious Group (v5),possesses hunger,,1.0
193,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
193,3296,Religious Group (v5),communicates with living,,1.0
193,3328,Religious Group (v5),is monarch manifestation,,1.0
193,3218,Religious Group (v5),permissible to worship other god?,,1.0
195,2899,Religious Group (v5),other elite loyalty,,1.0
195,2910,Religious Group (v5),is kin to elites,,1.0
195,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
195,2944,Religious Group (v5),is chthonic,,1.0
195,2948,Religious Group (v5),is sky deity,,1.0
195,2958,Religious Group (v5),is monarch fused,,1.0
195,2984,Religious Group (v5),is unquestionably good,,1.0
195,3192,Religious Group (v5),positive emotion,,1.0
195,3229,Religious Group (v5),negative emotion,,1.0
195,3233,Religious Group (v5),knowledge this world,1.0,1.0
195,3247,Religious Group (v5),causal efficacy the world,,1.0
195,3283,Religious Group (v5),possesses hunger,,1.0
195,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
195,3296,Religious Group (v5),communicates with living,,1.0
195,3328,Religious Group (v5),is monarch manifestation,,1.0
195,3218,Religious Group (v5),permissible to worship other god?,,1.0
196,2899,Religious Group (v5),other elite loyalty,0.0,1.0
196,2910,Religious Group (v5),is kin to elites,0.0,1.0
196,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
196,2944,Religious Group (v5),is chthonic,0.0,1.0
196,2948,Religious Group (v5),is sky deity,0.0,1.0
196,2958,Religious Group (v5),is monarch fused,0.0,1.0
196,2984,Religious Group (v5),is unquestionably good,1.0,1.0
196,3192,Religious Group (v5),positive emotion,1.0,1.0
196,3229,Religious Group (v5),negative emotion,1.0,1.0
196,3233,Religious Group (v5),knowledge this world,1.0,1.0
196,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
196,3283,Religious Group (v5),possesses hunger,0.0,1.0
196,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
196,3296,Religious Group (v5),communicates with living,1.0,1.0
196,3328,Religious Group (v5),is monarch manifestation,0.0,1.0
196,3218,Religious Group (v5),permissible to worship other god?,0.0,1.0
197,2899,Religious Group (v5),other elite loyalty,0.0,1.0
197,2910,Religious Group (v5),is kin to elites,0.0,1.0
197,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
197,2944,Religious Group (v5),is chthonic,0.0,1.0
197,2948,Religious Group (v5),is sky deity,0.0,1.0
197,2958,Religious Group (v5),is monarch fused,0.0,1.0
197,2984,Religious Group (v5),is unquestionably good,1.0,1.0
197,3192,Religious Group (v5),positive emotion,0.0,1.0
197,3229,Religious Group (v5),negative emotion,0.0,1.0
197,3233,Religious Group (v5),knowledge this world,1.0,1.0
197,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
197,3283,Religious Group (v5),possesses hunger,0.0,1.0
197,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
197,3296,Religious Group (v5),communicates with living,1.0,1.0
197,3328,Religious Group (v5),is monarch manifestation,1.0,1.0
197,3218,Religious Group (v5),permissible to worship other god?,1.0,1.0
199,2899,Religious Group (v5),other elite loyalty,,1.0
199,2910,Religious Group (v5),is kin to elites,,1.0
199,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
199,2944,Religious Group (v5),is chthonic,,1.0
199,2948,Religious Group (v5),is sky deity,,1.0
199,2958,Religious Group (v5),is monarch fused,,1.0
199,2984,Religious Group (v5),is unquestionably good,1.0,1.0
199,3192,Religious Group (v5),positive emotion,,1.0
199,3229,Religious Group (v5),negative emotion,,1.0
199,3233,Religious Group (v5),knowledge this world,,1.0
199,3247,Religious Group (v5),causal efficacy the world,,1.0
199,3283,Religious Group (v5),possesses hunger,,1.0
199,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
199,3296,Religious Group (v5),communicates with living,,1.0
199,3328,Religious Group (v5),is monarch manifestation,,1.0
199,3218,Religious Group (v5),permissible to worship other god?,,1.0
200,2899,Religious Group (v5),other elite loyalty,,1.0
200,2910,Religious Group (v5),is kin to elites,,1.0
200,2941,Religious Group (v5),is anthropomorphic,,1.0
200,2944,Religious Group (v5),is chthonic,,1.0
200,2948,Religious Group (v5),is sky deity,,1.0
200,2958,Religious Group (v5),is monarch fused,,1.0
200,2984,Religious Group (v5),is unquestionably good,,1.0
200,3192,Religious Group (v5),positive emotion,,1.0
200,3229,Religious Group (v5),negative emotion,,1.0
200,3233,Religious Group (v5),knowledge this world,,1.0
200,3247,Religious Group (v5),causal efficacy the world,,1.0
200,3283,Religious Group (v5),possesses hunger,,1.0
200,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
200,3296,Religious Group (v5),communicates with living,,1.0
200,3328,Religious Group (v5),is monarch manifestation,,1.0
200,3218,Religious Group (v5),permissible to worship other god?,,1.0
201,2899,Religious Group (v5),other elite loyalty,,1.0
201,2910,Religious Group (v5),is kin to elites,,1.0
201,2941,Religious Group (v5),is anthropomorphic,,1.0
201,2944,Religious Group (v5),is chthonic,,1.0
201,2948,Religious Group (v5),is sky deity,,1.0
201,2958,Religious Group (v5),is monarch fused,,1.0
201,2984,Religious Group (v5),is unquestionably good,,1.0
201,3192,Religious Group (v5),positive emotion,,1.0
201,3229,Religious Group (v5),negative emotion,,1.0
201,3233,Religious Group (v5),knowledge this world,,1.0
201,3247,Religious Group (v5),causal efficacy the world,,1.0
201,3283,Religious Group (v5),possesses hunger,,1.0
201,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
201,3296,Religious Group (v5),communicates with living,,1.0
201,3328,Religious Group (v5),is monarch manifestation,,1.0
201,3218,Religious Group (v5),permissible to worship other god?,,1.0
202,2899,Religious Group (v5),other elite loyalty,,1.0
202,2910,Religious Group (v5),is kin to elites,,1.0
202,2941,Religious Group (v5),is anthropomorphic,,1.0
202,2944,Religious Group (v5),is chthonic,,1.0
202,2948,Religious Group (v5),is sky deity,,1.0
202,2958,Religious Group (v5),is monarch fused,,1.0
202,2984,Religious Group (v5),is unquestionably good,,1.0
202,3192,Religious Group (v5),positive emotion,,1.0
202,3229,Religious Group (v5),negative emotion,,1.0
202,3233,Religious Group (v5),knowledge this world,,1.0
202,3247,Religious Group (v5),causal efficacy the world,,1.0
202,3283,Religious Group (v5),possesses hunger,,1.0
202,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
202,3296,Religious Group (v5),communicates with living,,1.0
202,3328,Religious Group (v5),is monarch manifestation,,1.0
202,3218,Religious Group (v5),permissible to worship other god?,,1.0
203,2899,Religious Group (v5),other elite loyalty,,1.0
203,2910,Religious Group (v5),is kin to elites,,1.0
203,2941,Religious Group (v5),is anthropomorphic,,1.0
203,2944,Religious Group (v5),is chthonic,,1.0
203,2948,Religious Group (v5),is sky deity,,1.0
203,2958,Religious Group (v5),is monarch fused,,1.0
203,2984,Religious Group (v5),is unquestionably good,,1.0
203,3192,Religious Group (v5),positive emotion,,1.0
203,3229,Religious Group (v5),negative emotion,,1.0
203,3233,Religious Group (v5),knowledge this world,,1.0
203,3247,Religious Group (v5),causal efficacy the world,,1.0
203,3283,Religious Group (v5),possesses hunger,,1.0
203,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
203,3296,Religious Group (v5),communicates with living,,1.0
203,3328,Religious Group (v5),is monarch manifestation,,1.0
203,3218,Religious Group (v5),permissible to worship other god?,,1.0
204,2899,Religious Group (v5),other elite loyalty,,1.0
204,2910,Religious Group (v5),is kin to elites,,1.0
204,2941,Religious Group (v5),is anthropomorphic,,1.0
204,2944,Religious Group (v5),is chthonic,,1.0
204,2948,Religious Group (v5),is sky deity,,1.0
204,2958,Religious Group (v5),is monarch fused,,1.0
204,2984,Religious Group (v5),is unquestionably good,,1.0
204,3192,Religious Group (v5),positive emotion,,1.0
204,3229,Religious Group (v5),negative emotion,,1.0
204,3233,Religious Group (v5),knowledge this world,,1.0
204,3247,Religious Group (v5),causal efficacy the world,,1.0
204,3283,Religious Group (v5),possesses hunger,,1.0
204,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
204,3296,Religious Group (v5),communicates with living,,1.0
204,3328,Religious Group (v5),is monarch manifestation,,1.0
204,3218,Religious Group (v5),permissible to worship other god?,,1.0
209,2899,Religious Group (v5),other elite loyalty,,1.0
209,2910,Religious Group (v5),is kin to elites,,1.0
209,2941,Religious Group (v5),is anthropomorphic,,1.0
209,2944,Religious Group (v5),is chthonic,,1.0
209,2948,Religious Group (v5),is sky deity,,1.0
209,2958,Religious Group (v5),is monarch fused,,1.0
209,2984,Religious Group (v5),is unquestionably good,,1.0
209,3192,Religious Group (v5),positive emotion,,1.0
209,3229,Religious Group (v5),negative emotion,,1.0
209,3233,Religious Group (v5),knowledge this world,,1.0
209,3247,Religious Group (v5),causal efficacy the world,,1.0
209,3283,Religious Group (v5),possesses hunger,,1.0
209,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
209,3296,Religious Group (v5),communicates with living,,1.0
209,3328,Religious Group (v5),is monarch manifestation,,1.0
209,3218,Religious Group (v5),permissible to worship other god?,,1.0
211,2899,Religious Group (v5),other elite loyalty,0.0,1.0
211,2910,Religious Group (v5),is kin to elites,1.0,1.0
211,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
211,2944,Religious Group (v5),is chthonic,0.0,1.0
211,2948,Religious Group (v5),is sky deity,1.0,1.0
211,2958,Religious Group (v5),is monarch fused,0.0,1.0
211,2984,Religious Group (v5),is unquestionably good,1.0,1.0
211,3192,Religious Group (v5),positive emotion,0.0,1.0
211,3229,Religious Group (v5),negative emotion,0.0,1.0
211,3233,Religious Group (v5),knowledge this world,1.0,1.0
211,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
211,3283,Religious Group (v5),possesses hunger,1.0,1.0
211,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
211,3296,Religious Group (v5),communicates with living,1.0,1.0
211,3328,Religious Group (v5),is monarch manifestation,0.0,1.0
211,3218,Religious Group (v5),permissible to worship other god?,0.0,0.5
211,3218,Religious Group (v5),permissible to worship other god?,1.0,0.5
212,2899,Religious Group (v5),other elite loyalty,0.0,1.0
212,2910,Religious Group (v5),is kin to elites,1.0,1.0
212,2941,Religious Group (v5),is anthropomorphic,0.0,1.0
212,2944,Religious Group (v5),is chthonic,0.0,1.0
212,2948,Religious Group (v5),is sky deity,1.0,1.0
212,2958,Religious Group (v5),is monarch fused,,1.0
212,2984,Religious Group (v5),is unquestionably good,0.0,1.0
212,3192,Religious Group (v5),positive emotion,,1.0
212,3229,Religious Group (v5),negative emotion,,1.0
212,3233,Religious Group (v5),knowledge this world,1.0,1.0
212,3247,Religious Group (v5),causal efficacy the world,,1.0
212,3283,Religious Group (v5),possesses hunger,,1.0
212,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
212,3296,Religious Group (v5),communicates with living,0.0,1.0
212,3328,Religious Group (v5),is monarch manifestation,,1.0
212,3218,Religious Group (v5),permissible to worship other god?,,1.0
217,2899,Religious Group (v5),other elite loyalty,,1.0
217,2910,Religious Group (v5),is kin to elites,,1.0
217,2941,Religious Group (v5),is anthropomorphic,,1.0
217,2944,Religious Group (v5),is chthonic,,1.0
217,2948,Religious Group (v5),is sky deity,,1.0
217,2958,Religious Group (v5),is monarch fused,,1.0
217,2984,Religious Group (v5),is unquestionably good,,1.0
217,3192,Religious Group (v5),positive emotion,,1.0
217,3229,Religious Group (v5),negative emotion,,1.0
217,3233,Religious Group (v5),knowledge this world,,1.0
217,3247,Religious Group (v5),causal efficacy the world,,1.0
217,3283,Religious Group (v5),possesses hunger,,1.0
217,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
217,3296,Religious Group (v5),communicates with living,,1.0
217,3328,Religious Group (v5),is monarch manifestation,,1.0
217,3218,Religious Group (v5),permissible to worship other god?,,1.0
224,2899,Religious Group (v5),other elite loyalty,1.0,1.0
224,2910,Religious Group (v5),is kin to elites,1.0,1.0
224,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
224,2944,Religious Group (v5),is chthonic,0.0,1.0
224,2948,Religious Group (v5),is sky deity,0.0,1.0
224,2958,Religious Group (v5),is monarch fused,,1.0
224,2984,Religious Group (v5),is unquestionably good,0.0,1.0
224,3192,Religious Group (v5),positive emotion,1.0,1.0
224,3229,Religious Group (v5),negative emotion,1.0,1.0
224,3233,Religious Group (v5),knowledge this world,1.0,1.0
224,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
224,3283,Religious Group (v5),possesses hunger,1.0,1.0
224,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
224,3296,Religious Group (v5),communicates with living,1.0,1.0
224,3328,Religious Group (v5),is monarch manifestation,1.0,1.0
224,3218,Religious Group (v5),permissible to worship other god?,1.0,1.0
227,2899,Religious Group (v5),other elite loyalty,1.0,1.0
227,2910,Religious Group (v5),is kin to elites,0.0,1.0
227,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
227,2944,Religious Group (v5),is chthonic,0.0,1.0
227,2948,Religious Group (v5),is sky deity,0.0,1.0
227,2958,Religious Group (v5),is monarch fused,,1.0
227,2984,Religious Group (v5),is unquestionably good,,1.0
227,3192,Religious Group (v5),positive emotion,,1.0
227,3229,Religious Group (v5),negative emotion,,1.0
227,3233,Religious Group (v5),knowledge this world,1.0,1.0
227,3247,Religious Group (v5),causal efficacy the world,,1.0
227,3283,Religious Group (v5),possesses hunger,,1.0
227,3288,Religious Group (v5),indirect causal efficacy the world,,1.0
227,3296,Religious Group (v5),communicates with living,,1.0
227,3328,Religious Group (v5),is monarch manifestation,,1.0
227,3218,Religious Group (v5),permissible to worship other god?,,1.0
228,2899,Religious Group (v5),other elite loyalty,0.0,1.0
228,2910,Religious Group (v5),is kin to elites,0.0,1.0
228,2941,Religious Group (v5),is anthropomorphic,,1.0
228,2944,Religious Group (v5),is chthonic,0.0,1.0
228,2948,Religious Group (v5),is sky deity,1.0,1.0
228,2958,Religious Group (v5),is monarch fused,0.0,1.0
228,2984,Religious Group (v5),is unquestionably good,1.0,1.0
228,3192,Religious Group (v5),positive emotion,0.0,1.0
228,3229,Religious Group (v5),negative emotion,0.0,1.0
228,3233,Religious Group (v5),knowledge this world,,1.0
228,3247,Religious Group (v5),causal efficacy the world,,1.0
228,3283,Religious Group (v5),possesses hunger,0.0,1.0
228,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
228,3296,Religious Group (v5),communicates with living,0.0,1.0
228,3328,Religious Group (v5),is monarch manifestation,1.0,1.0
228,3218,Religious Group (v5),permissible to worship other god?,1.0,1.0
230,2899,Religious Group (v5),other elite loyalty,,1.0
230,2910,Religious Group (v5),is kin to elites,0.0,1.0
230,2941,Religious Group (v5),is anthropomorphic,1.0,1.0
230,2944,Religious Group (v5),is chthonic,0.0,1.0
230,2948,Religious Group (v5),is sky deity,1.0,1.0
230,2958,Religious Group (v5),is monarch fused,0.0,1.0
230,2984,Religious Group (v5),is unquestionably good,0.0,1.0
230,3192,Religious Group (v5),positive emotion,1.0,1.0
230,3229,Religious Group (v5),negative emotion,1.0,1.0
230,3233,Religious Group (v5),knowledge this world,1.0,1.0
230,3247,Religious Group (v5),causal efficacy the world,1.0,1.0
230,3283,Religious Group (v5),possesses hunger,1.0,1.0
230,3288,Religious Group (v5),indirect causal efficacy the world,1.0,1.0
230,3296,Religious Group (v5),communicates with living,1.0,1.0
230,3328,Religious Group (v5),is monarch manifestation,,1.0
230,3218,Religious Group (v5),permissible to worship other god?,1.0,1.0
231,2899,Religious Group (v5),other elite loyalty,,1.0
